년도,지점명칭,목적,지목,지역,면적(제곱미터),시료깊이(m),카드뮴(mg_kg),구리(mg_kg),비소(mg_kg),수은(mg_kg),납(mg_kg),6가크롬(mg_kg),아연(mg_kg),니켈(mg_kg),불소(mg_kg),유기인(mg_kg),폴리클로리네이티드비페닐(PCBs)(mg_kg),시안(mg_kg),페놀류(mg_kg),벤젠(mg_kg),톨루엔(mg_kg),에틸벤젠(mg_kg),크실렌(mg_kg),석유계총탄화수소(TPH)(mg_kg),트리클로로에틸렌(TCE)(mg_kg),테트라클로로에틸렌(PCE)(mg_kg),벤조(a)피렌(mg_kg),12디클로로에탄(mg_kg),수소이온농도(pH)
2021,삼랑진초등학교,어린이 놀이시설지역,학교용지,1지역,12847,표토,0.33,70.6,9.15,0.07,34.2,0,178.5,8.8,0,,,0,,,,,,,,,,,9.7
2021,대우조선해양(주),산업단지 및 공장지역,공장용지,3지역,761568,표토,0.23,44.3,8.66,0.05,30.4,0,220.7,14,184,0,0,0,0,0,0.3,0.1,0.4,0,0,0,,0,6.2
2021,석포매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,82137,심토,0.17,11.8,6.18,0.16,58.6,0,76.8,7.2,37,0,0,28,0,0,1.1,0.3,1.3,103,0,0,,0,9.1
2021,석포매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,82137,표토,1.37,1251.1,5.97,0.1,260.2,0,1202.3,47.8,479,0,0,5.6,0,0,1.1,0.3,1.4,89,0.2,0,,0,10
2021,㈜대우투어,교통관련시설지역,주차장,3지역,1069,표토,0.25,30.9,7.5,0.07,21.1,0,58.2,10.2,180,,,0.6,,,,,,,,,,,8.4
2021,고현항매립,산지 등 복구 및 공유수면 매립지역,공원용지,1지역,32956.9,표토,0.46,22.2,7.78,0.02,48.7,0,141.5,10.8,109,0,0,0,0,0,1.7,0.1,0.4,50,0.4,0,,0,8.7
2021,삼성사원아파트,산업단지 주변 등의 주거지역,대지(1지역),1지역,15659,표토,0.18,36.6,7.07,0.03,22.7,0,116.9,10.7,40,,,0,,,,,,,0,0,,0,6
2021,장평제2차주공아파트,산업단지 주변 등의 주거지역,대지(1지역),1지역,30552,표토,0.22,59.8,7.68,0.01,15,0,88.2,11.7,114,,,0,,,,,,,0,0,,0,7
2021,독봉산 웰빙공원 어린이 공원,어린이 놀이시설지역,임야,2지역,5495.57,표토,0.18,17.9,8.44,0.04,24.1,0,83.1,9.7,119,,,0,,,,,,,,,,,6.7
2021,대우초등학교,어린이 놀이시설지역,학교용지,1지역,25477,표토,0,4.6,1.92,0,6.7,0,28.7,4.2,131,,,0,,,,,,,,,,,8.3
2021,행정타운조성사업 부지정지공사,토지개발지역,임야,2지역,96994,표토,0,34.7,1.84,0,7.4,0,65.8,17,65,,,0,,,,,,,,,,,8.9
2021,동서간 연결도로 건설,토지개발지역,임야,2지역,1611,표토,0.58,57.8,2.19,0,39.1,0,144.8,0.9,0,,,0,,,,,,,,,,,7
2021,공업지역 내 공원,산업단지 및 공장지역,공원용지,1지역,1501,표토,1.84,16.4,7.26,0.01,26.4,0,78.1,8.7,163,0,0,0,0,0,0,0,0,0,0.1,0,,0,8.4
2021,어곡일반산업단지,공장폐수 유입지역,임야,2지역,4419,표토,1.85,21.1,5.97,0.16,21.6,0,125.4,8.9,190,,,0,,,,,,,0.2,0,,0,6.5
2021,유산폐기물매립장,폐기물 처리 및 재활용 관련 지역,임야,2지역,32641,표토,2.14,27,11.35,0.02,33.6,0,115.3,11,175,0,0,0,0,0,0,0,0,0,0,0,,0,8.9
2021,유산폐기물매립장,폐기물 처리 및 재활용 관련 지역,임야,2지역,32641,심토,1.62,19.2,5.03,0.04,21.1,0,97.3,8.6,203,0,0,0,0,0,0,0,0,0,0,0,,0,8.8
2021,양산역(제32호주차장),교통관련시설지역,공원용지,1지역,16540,표토,2.35,21.4,7.71,0.02,29,0,130.5,4.9,270,,,0,,,,,,,,,,,8.2
2021,석산주유소 인근,노후·방치 주유소 지역,도로,3지역,426,표토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,6.9
2021,석산주유소 인근,노후·방치 주유소 지역,도로,3지역,426,심토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,8.2
2021,동면 사송택지지구,토지개발지역,도로,3지역,4181,표토,2.11,13.6,4.36,0.01,30.1,0,109.1,3.7,149,,,0,,,,,,,,,,,8
2021,산막일반산업단지,토지개발지역,도로,3지역,92,표토,1.62,21.1,4.88,0.01,52.1,0,103.5,3.4,165,,,0,,,,,,,,,,,8.4
2021,가산일반산업단지,토지개발지역,도로,3지역,92,표토,3.06,80.2,188.57,0.03,93.8,0,107,32.3,217,,,0,,,,,,,,,,,5.7
2021,덕계월라일반산업단지,토지개발지역,도로,3지역,52,표토,2.1,13.8,24.95,0,29.9,0,53.2,4.8,143,,,0,,,,,,,,,,,5.8
2021,주진흥등지구,토지개발지역,도로,3지역,137,표토,2.67,21.7,16.69,0.01,29.8,0,101.9,9.9,134,,,0,,,,,,,,,,,8.3
2021,(주)거양금속,산업단지 및 공장지역,공장용지,3지역,4950,표토,0.41,21.2,2.79,0,21.3,0,161.5,6.3,88,0,0,0,0,0,0,0,0,0,0,0,,0,7
2021,(주)봉수산업,산업단지 및 공장지역,공장용지,3지역,2995,표토,0.86,272.2,29.81,0.02,73.8,0,788,16.7,288,0,0,0,0,0,0.1,0,0,68,0,0,,0,9.3
2021,(주)부림폐수처리장,공장폐수 유입지역,잡종지(3지역),3지역,5057,표토,0.21,24.2,5.1,0.02,28,0,277.8,18.2,178,,,0,,,,,,,0,0,,0,9
2021,대익이엔지(주),공장폐수 유입지역,공장용지,3지역,7427,표토,0.11,14.4,5.72,0.02,19,0,97.5,13.4,165,,,0,,,,,,,0,0,,0,6.5
2021,부림공설운동장 주차장,교통관련시설지역,주차장,3지역,3429,표토,0.1,12.2,3.51,0.02,18.4,0,86.9,10.7,92,,,0,,,,,,,,,,,7.2
2021,부림초등학교,어린이 놀이시설지역,학교용지,[어린이놀이시설(실외설치)] 1지역,17713,표토,0,4.8,2.67,0,10.1,0,42.8,4.9,269,,,0,,,,,,,,,,,9.5
2021,가례초등학교,어린이 놀이시설지역,학교용지,[어린이놀이시설(실외설치)] 1지역,7229,표토,0.17,5.5,4.05,0,10.6,0,53,4.5,300,,,0,,,,,,,,,,,7.8
2021,군북일반산업단지,산업단지 및 공장지역,공원용지,1지역,86894.5,표토,0.2,10.2,3.32,0,34.4,0,38.2,2.4,94,0,0,0,0,0,0.1,0,0,0,0,0,,0,8.4
2021,칠원운서농공단지,공장폐수 유입지역,답,1지역,1121,표토,0.21,32.2,9.49,0.03,22.9,0,89.9,20.2,214,,,0,,,,,,,0,0,,0,8.2
2021,법수우거일반산업단지,공장폐수 유입지역,전,1지역,2574,표토,0.29,35.9,4.77,0.02,18.9,0,99.4,22.3,138,,,0,,,,,,,0,0,,0,7
2021,자동차정비소,교통관련시설지역,제방,3지역,278,표토,0.93,110.3,8.21,0.1,90.1,0,620.5,61.4,233,,,0,,,,,,,,,,,8.5
2021,함안역,철도관련 시설 및 철도 폐침목 사용지역,답,1지역,403,표토,0.25,31.5,5.09,0.01,16.9,0,97.2,6.4,,0,,,,0,0.2,0,0,138,0,0,0,0,7.2
2021,칠서일반산업단지 주변 주거지역,산업단지 주변 등의 주거지역,임야,2지역,1094,표토,0.66,39.5,8.59,0.03,45.9,0,110.6,26.9,145,,,0,,,,,,,0,0,,0,6.9
2021,도항2어린이공원,어린이 놀이시설지역,공원용지,1지역,1642.7,표토,0.26,60.1,7.09,0,12.3,0,53.8,2.7,0,,,0,,,,,,,,,,,7
2021,영남엘피씨,공장폐수 유입지역,잡종지(3지역),3지역,6503,표토,2.3,29.6,13.83,0,23.6,0,108.9,18.1,448,,,0,,,,,,,0,0,,0,7.7
2021,(주)대한파카라이징,공장폐수 유입지역,공장용지,3지역,1252,표토,1.71,18.3,9.87,0,14.6,0,65.9,12.9,295,,,0,,,,,,,0,0,,0,6.5
2021,창녕군생활쓰레기매립장,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,24062,표토,2.26,26,3.74,0,2.4,0,56.3,27.6,169,0,0,0,0,0,0,0,0,0,0.2,0,,,7.7
2021,창녕군생활쓰레기매립장,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,24062,중토,2.3,25.2,4.2,0,1.9,0,48.3,24.7,266,0,0,0,0,0,0.4,0,0,0,1.6,0,,,8.5
2021,창녕군생활쓰레기매립장,폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,24062,심토,2.21,19.3,3.64,0,0,0,48.7,26.3,125,0,0,0,0,0,0.3,0,0,0,0.9,0,,0,8.3
2021,남지유채밭주차장,교통관련시설지역,하천,2지역,724,표토,1.28,20.8,4.64,0,19.2,0,63.6,6.4,120,,,0,,,,,,,,,,,7.7
2021,제5870부대,토양오염 정화 및 정화토양 사용지역,잡종지(3지역),3지역,61329,표토,1.39,12.7,5.39,0,26.1,0,54.2,4.3,302,0,0,0,0,0,0,0,0,0,0.2,0,,0,7.8
2021,당산공원,어린이 놀이시설지역,임야,[어린이놀이시설(실외설치)] 1지역,1659,표토,2.19,45.3,10.76,0,18.7,0,76.7,14.8,161,,,0,,,,,,,,,,,7.2
2021,창녕문화공원,어린이 놀이시설지역,전,1지역,955,표토,1.76,18.8,10.96,0,13.8,0,54,15.3,218,,,0,,,,,,,,,,,7.4
2021,피앤엘 인근,산업단지 및 공장지역,공장용지,3지역,10070,표토,0.2,11.9,8.63,0.05,19.2,0,94.4,9.5,156,0,0,0,0,0,0.4,0,0,129,0,0,,0,7
2021,고성노벨화약인근,산업단지 및 공장지역,전,1지역,1322,표토,0.22,26.9,13.22,0.03,22.7,0,63.6,11.8,314,0,0,0,0,0,0.5,0,0,71,0,0,,0,6.7
2021,이당산업단지 인근,산업단지 및 공장지역,답,1지역,1909,표토,0.18,25.7,9.4,0.1,39.9,0,108,8.6,240,0,0,0,0,0,0,0,0,0,0,0,,0,7
2021,율대산업단지 인근,산업단지 및 공장지역,잡종지(3지역),3지역,210,표토,0.12,13.3,5.32,0.04,19.1,0,82.8,8.7,307,0,0,0,0,0,0.1,0,0,61,0,0,,0,7.9
2021,한려주유소,노후·방치 주유소 지역,잡종지(3지역),3지역,1462,표토,,,,,,,,,,,,0,,0,0.2,0,0,0,0,0,,,5.3
2021,한려주유소,노후·방치 주유소 지역,잡종지(3지역),3지역,1462,심토,,,,,,,,,,,,0.2,,0,0.2,0,0,0,0,0,,,5.9
2021,행복주유소,노후·방치 주유소 지역,주유소용지,3지역,993,표토,,,,,,,,,,,,0.2,,0,0.2,0,0,0,0,0,,,6.9
2021,행복주유소,노후·방치 주유소 지역,주유소용지,3지역,993,심토,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,6.9
2021,고성자동차터미널 인근,교통관련시설지역,답,1지역,2091,표토,0,11.3,1.85,0.01,12.6,0,47.4,0.8,136,,,0,,,,,,,,,,,5.8
2021,남면종료매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,10193,표토(0∼15㎝),0.36,17,13,0.01,37.5,0,81,13.3,103,0,0,0,0,0,0.1,0,0,59,0,0,,0,6.8
2021,남면종료매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,10193,중토(60cm),0.33,25,12.32,0,35.2,0,76.9,15.5,0,0,0,0,0,0,0,0,0,53,0,0,,0,6.3
2021,남면종료매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,10193,심토(90cm),0.2,15.4,7.75,0,24.2,0,65.9,14.2,42,0,0,0,0,0,0.2,0,0,0,0,0,,0,6.1
2021,건설폐기물종합매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,29498,표토(0∼15㎝),0.16,14.1,4.91,0.02,16.6,0,57.5,10.3,87,0,0,0,0,0,0,0,0,59,0,0,,0,6.5
2021,건설폐기물종합매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,29498,심토(90cm),0,6,3.72,0,14.2,0,39.5,6.7,171,0,0,0,0,0,0,0,0,0,0,0,,0,6.8
2021,사용종료매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,21320,표토(0∼15㎝),0.22,46.1,6.61,0.03,15.8,0,96.9,17.4,74,0,0,0,0,0,0.2,0,0,50,0,0,,0,9.4
2021,사용종료매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,21320,중토(60cm),0.14,48.1,3.71,0.02,10.3,0,86.2,17.3,134,0,0,0,0,0,0,0,0,71,0,0,,0,8.3
2021,사용종료매립장,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,21320,심토(90cm),0.2,47.4,4.58,0.02,12,0,89.3,17.7,99,0,0,0,0,0,0,0,0,0,0,0,,0,8
2021,나비생태관 주차장,교통관련시설지역,임야,2지역,340,표토(0∼15㎝),0.29,22.4,7.81,0.04,23.5,0,173.6,11.5,92,,,0,,,,,,,,,,,7
2021,고현주유소,노후·방치 주유소 지역,주유소용지,3지역,576,표토(0∼15㎝),,,,,,,,,,,,,,0,0.6,0,0,0,0,0,,0,8
2021,고현주유소,노후·방치 주유소 지역,주유소용지,3지역,576,심토(90㎝),,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,6.6
2021,대영주유소,토양오염 정화 및 정화토양 사용지역,답,1지역,467,표토(0∼15㎝),0.21,31.7,5.43,0.03,16.1,0,70.3,12.1,45,0,0,0,0,0,0,0,0,0,0,0,,0,7.1
2021,군부대 이전지역,토지개발지역,임야,2지역,18586,표토(0∼15㎝),0.14,13.4,4.2,0.01,17.5,0,75,9.6,96,,,0,,,,,,,,,,,7.4
2021,고전농공단지주변,공장폐수 유입지역,전,1지역,1078,표토,1.11,5.7,4.71,0,32.9,0,32.9,5.7,162,,,0,,,,,,,0,0,,0,5.2
2021,진교농공단지주변,공장폐수 유입지역,대지(2지역),2지역,171,표토,1.52,9.3,9.87,0,12,0,36.4,14.1,150,,,0,,,,,,,0,0,,0,5.6
2021,하동군생활폐기물처리장,폐기물 처리 및 재활용 관련 지역,임야,2지역,42132,표토,1.65,18.8,4.32,0,12,0,62.2,15.1,240,0,0,0,0,0,0.2,0,0,0,0.8,0,,0,7.3
2021,하동군생활폐기물처리장,폐기물 처리 및 재활용 관련 지역,임야,2지역,42132,심토,1.78,18.5,4.43,0,13,0,62.5,14.6,188,0,0,0,0,0,0,0,0,51,0,0,,0,7.2
2021,평사리공원 오토캠핑장,교통관련시설지역,도로,3지역,551,표토,1.15,7.6,4.69,0,6.9,0,44,8.5,176,,,0,,,,,,,,,,,5.9
2021,하동포구공원 주차장,교통관련시설지역,임야,2지역,9067,표토,1.29,8,5.49,0,9.5,0,37.7,6.9,207,,,0,,,,,,,,,,,5.7
2021,구 하동역,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,6964,표토,1.49,22.3,5.58,0,31.2,0,100,12.3,,0,0,0,,0,0,0,0,0,0,0,0.09,,8.8
2021,북천초등학교,어린이 놀이시설지역,학교용지,1지역,11737,표토,2.11,3.5,3.78,0,12.1,0,84,7.3,240,,,0,,,,,,,,,,,7.5
2021,양지산업(주),산업단지 및 공장지역,공장용지,3지역,2372,표토,1.31,1.3,1.65,0,4.7,0,70.5,1.4,106,0,0,0,0,0,0,0,0,0,0,0,,0,7.6
2021,(합자)혜성도기,산업단지 및 공장지역,공장용지,3지역,6369.7,표토,1.06,15.9,2.63,0,10.8,0,50.4,12.3,181,0,0,0,0,0,0,0,0,0,0.1,0,,0,7.5
2021,산청토기와,산업단지 및 공장지역,잡종지(3지역),3지역,10139,표토,1.04,13.4,1.67,0,4.7,0,80.6,23.6,139,0,0,0,0,0,0,0,0,0,0,0,,0,8
2021,일신환경(주),폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,1603,표토,1.09,19.7,5.47,0,21.4,0,153.1,8.6,294,0,0,0,0,0,0,0,0,0,0,0,,0,8.8
2021,일신환경(주),폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,1603,심토,1.29,22.7,6.21,0,25.4,0,191.4,10.5,391,0,0,0,0,0,0,0,0,0,0,0,,0,8.5
2021,(주)동영환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,7441,표토,2.26,26,3.74,0,2.4,0,56.3,27.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.8
2021,(주)동영환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,7441,심토,0.31,6.2,0,0,0,0,10,8.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.7
2021,정동화물주유소,노후·방치 주유소 지역,주유소용지,3지역,988,표토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,6.5
2021,정동화물주유소,노후·방치 주유소 지역,주유소용지,3지역,988,심토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,6.9
2021,황매산주유소,노후·방치 주유소 지역,주유소용지,3지역,929,표토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,7.2
2021,황매산주유소,노후·방치 주유소 지역,주유소용지,3지역,929,심토,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,7.1
2021,에디슨모터스,산업단지 및 공장지역,공장용지,3지역,61011.5,표토,0,1.4,1.92,0,8.1,0,68.2,0.7,70,0,0,0,0,0,0,0,0,0,0,0,,0,6.8
2021,함양군농촌폐기물종합처리장(현재),폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,25067,표토,0,3.5,1.81,0,7.6,0,78.3,3,227,0,0,0,0,0,0,0,0,0,0,0,,0,8
2021,함양군농촌폐기물종합처리장(현재),폐기물 처리 및 재활용 관련 지역,잡종지(2지역),2지역,25067,심토,0,2.8,2.02,0.01,7.8,0,70.1,0.4,155,0,0,0,0,0,0,0,0,0,0,0,,0,8.6
2021,함양군농촌폐기물종합처리장(기존),폐기물 처리 및 재활용 관련 지역,임야,2지역,70849,표토,0,8.6,3.81,0.02,10.8,0,73.7,3.3,264,0,0,0,0,0,0,0,0,0,0,0,,0,8.1
2021,함양군농촌폐기물종합처리장(기존),폐기물 처리 및 재활용 관련 지역,임야,2지역,70849,심토,0.26,9.4,15.51,0.04,13.2,0,53.6,4.4,175,0,0,0,0,0,0,0,0,0,0,0,,0,8.2
2021,강변주유소,교통관련시설지역,대지(2지역),2지역,3670,표토,0,6.1,2.13,0,7.2,0,68.2,3.6,349,,,0,,,,,,,,,,,10
2021,함양1급자동차정비,교통관련시설지역,답,1지역,341,표토,0,15.9,2.36,0.02,9,0,83.6,4.1,327,,,0,,,,,,,,,,,8.6
2021,안의터미널,교통관련시설지역,대지(2지역),2지역,107,표토,0,24.2,2.13,0.03,8.3,0,77.9,4.6,357,,,0,,,,,,,,,,,9.9
2021,맞춤평생교육원,산업단지 주변 등의 주거지역,전,1지역,98,표토,0.2,9.9,4.5,0.03,13.6,0,82.1,3.4,88,,,0,,,,,,,0,0,,0,7.1
2021,당산농공단지,산업단지 및 공장지역,답,1지역,126,표토,0.1,13,3.73,0.06,11.2,0,93.3,10.3,372,0,0,0,0,0,0,0,0,0,0,0,,0,7
2021,거창일반산업단지,산업단지 및 공장지역,전,1지역,1256,표토,0.2,8.1,3.53,0.07,15,0,71.1,3.9,319,0,0,0,0,0,0,0,0,0,0,0,,0,6.9
2021,정장농공단지,산업단지 및 공장지역,전,1지역,1790,표토,0.23,13.9,3.63,0.04,18.1,0,81.4,4.6,210,0,0,0,0,0,0,0,0,0,0,0,,0,7.5
2021,석강농공단지,공장폐수 유입지역,답,1지역,248,표토,0.13,19.3,6.47,0.06,16.6,0,59.3,15.2,313,,,0,,,,,,,0,0,,0,5.6
2021,승강기전문농공단지,공장폐수 유입지역,답,1지역,838,표토,0.4,25.8,2.27,0.03,13.4,0,128.1,3.1,291,,,0,,,,,,,0,0,,0,7.2
2021,거창생활폐기물 매립장,폐기물 처리 및 재활용 관련 지역,하천,2지역,78548,표토,0,8.5,1.9,0.02,8.8,0,55.8,5.8,186,0,0,0,0,0,0.1,0,0,0,0,0,,0,6.3
2021,거창생활폐기물 매립장,폐기물 처리 및 재활용 관련 지역,하천,2지역,78548,심토,0,3.5,1.6,0.01,6,0,60.8,4.5,322,0,0,0,0,0,0,0,0,0,0,0,,0,8.4
2021,신원건설폐기물 매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,513,표토,0.1,15.1,3,0.02,28.2,0,74.4,13.8,373,0,0,0,0,0,0,0,0,0,0,0,,0,6.2
2021,신원건설폐기물 매립장,폐기물 처리 및 재활용 관련 지역,답,1지역,513,심토,0,8.1,3.27,0.02,9.7,0,62.8,10.2,340,0,0,0,0,0,0,0,0,0,0,0,,0,7
2021,초계산업,산업단지 및 공장지역,공장용지,3지역,1650,표토,0.41,27.8,8.55,0.02,30.8,0,160.9,12.9,17,0,0,0,0,0,0,0,0,202,0,0,,0,9.9
2021,합천축산업협동조합,산업단지 및 공장지역,공장용지,3지역,10536,표토,0.46,99.9,8.76,0.07,56.8,0,882.2,19.1,153,0,0,0.2,0,,,,,,,,,,9.4
2021,초계생활쓰레기매립시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,2332,표토,0,13.5,6.77,0.02,20.1,0,51.8,24.2,12,0,0,0,0,0,0,0,0,75,0,0,,0,6.8
2021,초계생활쓰레기매립시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,2332,심토,0,14.5,6.49,0.03,16.9,0,48.8,23.4,66,0,0,0,0,0,0,0,0,0,0,0,,0,9
2021,한울주유소,노후·방치 주유소 지역,주유소용지,3지역,1231,표토,,,,,,,,,,,,,,0,0,0,0,104,0,0,,,8.8
2021,한울주유소,노후·방치 주유소 지역,주유소용지,3지역,1231,심토,,,,,,,,,,,,,,0,0,0,0,83,0,0,,,7
2021,망향의동산주차장,교통관련시설지역,공원용지,1지역,4349,표토,0.12,15.6,2.96,0.01,11.1,0,91.4,14.4,274,,,0,,0,0,0,0,,0,0,,0,6.2
2021,초계초등학교,어린이 놀이시설지역,학교용지,1지역,13078,표토,0,1.5,1.64,0,7.1,0,66.1,1.7,303,,,0,,,,,,,,,,,7.7
2021,삼가초등학교,어린이 놀이시설지역,학교용지,1지역,18470,표토,0,5.4,4.07,0,8.8,0,40.2,7.7,131,,,0,,,,,,,,,,,6.1
2021,효성산업,산업단지 및 공장지역,공장용지,3지역,9002,표토,0.64,33.5,7.9,0.15,77.7,0,112.1,48.1,,,,0,0,0,0,0,0,92,,,,0,7.8
2021,효성산업,산업단지 및 공장지역,공장용지,3지역,9002,중토,0.58,31.7,7.49,0.18,33.8,0,87.2,53.6,,,,0,0,0,0,0,0,0,,,,0,5.8
2021,유씨엘 제주공장,산업단지 및 공장지역,공장용지,3지역,9933,표토,0.6,38.4,4.97,0.1,10.3,0,143.2,48.1,,,,0,0,0,0,0,0,0,,,,0,6.1
2021,유씨엘 제주공장,산업단지 및 공장지역,공장용지,3지역,9933,중토,0.65,40.2,5.21,0.1,9.2,0,143.7,53.6,,,,0,0,0,0,0,0,0,,,,0,6.2
2021,제주천수공장,산업단지 및 공장지역,공장용지,3지역,24410,표토,0.39,35.7,4.24,0.06,5.1,0,67.3,59.9,,,,0,0,0,0,0,0,0,,,,0,6.3
2021,제주천수공장,산업단지 및 공장지역,공장용지,3지역,24410,중토,0.47,33.4,2.3,0.06,3.5,0,58.1,53.6,,,,0,0,0,0,0,0,0,,,,0,6.3
2021,동신레미콘,산업단지 및 공장지역,공장용지,3지역,11025,표토,0.4,42.4,4.66,0.07,12.1,0,82.5,48.1,,,,0,0,0,0,0,0,0,,,,0,7.3
2021,동신레미콘,산업단지 및 공장지역,공장용지,3지역,11025,중토,0.54,39.3,3.95,0.09,9,0,69.1,46.2,,,,0,0,0,0,0,0,0,,,,0,7.3
2021,삼표시멘트 제주공장,산업단지 및 공장지역,공장용지,3지역,8480,표토,0.58,51.8,4.22,0.03,44.4,0,208.9,43.8,,,,0,0,0,0,0,0,53,,,,0,8.2
2021,삼표시멘트 제주공장,산업단지 및 공장지역,공장용지,3지역,8480,중토,0.7,53.9,5.31,0.05,40.2,1,202,39.6,,,,0,0,0,0,0,0,70,,,,0,8.1
2021,(주)더존환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,7078,표토,0.41,23.9,6.39,0.06,10,0,71.2,34.9,,,,,,,,,,,,,,,7.6
2021,(주)더존환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,7078,중토,0.51,18.3,5.83,0.06,7.9,0,64.3,30,,,,,,,,,,,,,,,7
2021,청봉환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,9960,표토,0.65,25.5,7.98,0.06,12.4,0,83.9,42.2,,,,,,,,,,,,,,,7.7
2021,청봉환경,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,9960,중토,0.44,24.3,7.48,0.09,12.4,0,78.3,45.2,,,,,,,,,,,,,,,7.7
2021,대한실업 제주지점,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,7246,표토,0.7,40.2,6.05,0.06,14.9,0,122.1,47.4,,,,,,,,,,,,,,,7.9
2021,대한실업 제주지점,폐기물 처리 및 재활용 관련 지역,공장용지,3지역,7246,중토,0.73,34.6,7.17,0.04,12.7,0,99,43.9,,,,,,,,,,,,,,,8
2021,제주이엔씨,폐기물 처리 및 재활용 관련 지역,대지(2지역),2지역,4223,표토,1.17,189.3,7.89,0.14,71.2,4,577.7,70,,,,,,,,,,,,,,,7.8
2021,제주이엔씨,폐기물 처리 및 재활용 관련 지역,대지(2지역),2지역,4223,중토,0.79,124.9,7.76,0.12,52.4,1,432.3,61,,,,,,,,,,,,,,,7.6
2021,우리자원,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,3582,표토,0.47,73.5,6.17,0.06,20.7,0,146.8,53.9,,,,,,,,,,,,,,,4.6
2021,우리자원,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,3582,중토,0.4,42,5.41,0.06,16.8,0,109.8,20.3,,,,,,,,,,,,,,,4.3
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,25410,표토,0.51,42.1,9.54,0.06,13.7,1,133.7,32.6,,,,,,,,,,,,,,,6.1
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,25410,중토,0.42,35.6,9.69,0.28,13,1,93.5,35.2,,,,,,,,,,,,,,,5.8
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,25410,심토,0.5,38.2,7.61,0.1,10.6,0,92.8,39.1,,,,,,,,,,,,,,,5.5
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,12423,표토,0.87,34,5.44,0.09,10.8,0,67.6,65.9,,,,,,,,,,,,,,,7.4
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,12423,중토,0.66,33.1,5.23,0.12,9.3,0,59.2,60.8,,,,,,,,,,,,,,,5.6
2021,가축분뇨 액비 살포지,지하수 오염지역,목장,1지역,12423,심토,0.68,34.7,5.8,0.07,8,0,56,59.1,,,,,,,,,,,,,,,5.7
2021,기아오토큐 조흥자동차공업사,교통관련시설지역,공장용지,3지역,1330,표토,0.68,142.3,6.98,0.06,34.6,0,202.8,38.2,,,,0,0,0,0,0,0,91,,,,0,4.3
2021,기아오토큐 조흥자동차공업사,교통관련시설지역,공장용지,3지역,1330,중토,0.54,58.3,6.87,0.04,25.1,0,160.9,35.3,,,,0,0,0,0,0,0,0,,,,0,4.8
2021,타타대우정비사업소,교통관련시설지역,공장용지,3지역,3054,표토,0.63,47.2,6.55,0.07,24,6,130,50.9,,,,0,0,0,0,0,0,0,,,,0,4.5
